order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr4296;13/07/2018;06:56:03;Carina Nund;49738-236;Sweater;;5;;17;;;Yogyakarta - FB Marketplace;Rizal;POS Indonesia;4
odr4297;11/07/2018;00:36:11;Cyrille Emlyn;22100-023;Oversized T-Shirt;;5;;22;;;Bogor - Website;Abraham;;5
odr4298;13/07/2018;03:56:20;Manon Barnwall;65364-120;Oversized T-Shirt;;19;;13;;;Bogor - Lazada;Elon;JNE;2
odr4299;25/07/2018;02:42:21;Danya Theuss;0008-0833;T-Shirt;;12;;6;;;Bandung - Tokopedia;Rizal;JNE;4
odr4300;14/07/2018;06:16:56;Pris Sindall;49288-0424;Cargo Pants;;9;;24;;;Jakarta - Shopee;Mark;Tiki;1
odr4301;05/07/2018;16:24:28;Mariellen Gyrgorwicx;68180-212;;;3;;;;;Yogyakarta - FB Marketplace;Rizal;Wahana;2
odr4302;28/07/2018;17:57:31;Nero Suston;49288-0261;Sweater;;4;;22;;;Depok - Website;Nami;JNT;1
odr4303;13/07/2018;21:25:09;Franny Sprowell;0924-0123;Mug;;10;;;;;Tangerang - Tiktok;Mark;Shopee Express;4
odr4304;17/07/2018;18:45:09;Sofia Duplock;0268-1376;T-Shirt;;9;;29;;;Bandung - Whatsapp;Nami;POS Indonesia;1
odr4305;18/07/2018;14:45:00;Evelyn Whitehouse;0004-1963;Parka Jackets;;21;;14;;;Bogor - Tokopedia;Abraham;Shopee Express;4
odr4306;09/07/2018;00:17:08;Lloyd Craney;41268-903;Sweater;;12;;21;;;Semarang - Website;Nami;Wahana;5
odr4307;09/07/2018;03:24:02;Alard Betonia;49288-0769;Sweater;;14;;22;;;Semarang - Shopee;Elon;Tiki;3
odr4308;13/07/2018;14:47:24;Sada Blaisdale;42507-157;Sweater;;14;;;;;Depok - Shopee;Elon;JNE;5
odr4309;30/07/2018;23:08:03;Ardra Selland;54868-5565;Oversized T-Shirt;;24;;17;;;Depok - Tiktok;Elon;SiCepat;4
odr4310;19/07/2018;21:52:19;Siobhan Boyet;65162-999;T-Shirt;;13;;;;;Tangerang - FB Marketplace;Mark;Shopee Express;2
odr4311;24/07/2018;10:40:20;Xena Baldcock;37808-201;T-Shirt;;2;;5;;;Semarang - FB Marketplace;Jeff;Tiki;3
odr4312;30/07/2018;00:10:18;Burnaby Muslim;21695-845;Cargo Pants;;6;;;;;Tangerang - Instagram;Abraham;POS Indonesia;4
odr4313;18/07/2018;06:06:58;Romonda Basnett;15751-2248;T-Shirt;;14;;5;;;Bogor - Instagram;Nami;JNT;1
odr4314;13/07/2018;13:22:07;Ainslie Scothorn;0781-1599;Oversized T-Shirt;;25;;23;;;Bandung - Instagram;Abraham;JNT;2
odr4315;29/07/2018;16:05:33;Kristofor Sumner;52233-005;Oversized T-Shirt;;19;;;;;Jakarta - Lazada;Elon;JNE;1
odr4316;30/07/2018;12:37:26;Pooh Brainsby;36987-2843;T-Shirt;;7;;13;;;Bandung - FB Marketplace;Abraham;POS Indonesia;4
odr4317;10/07/2018;05:43:12;Coop Miroy;24909-107;Oversized T-Shirt;;3;;26;;;Bogor - FB Marketplace;Jeff;Wahana;4
odr4318;03/07/2018;03:46:44;Tilly Siuda;57520-0802;Oversized T-Shirt;;9;;35;;;Bali - Website;Wanokuni;Wahana;4
odr4319;04/07/2018;15:02:51;Aldis Laurant;67938-9144;Oversized T-Shirt;;21;;;;;Bogor - Lazada;Abraham;SiCepat;3
odr4320;02/07/2018;11:41:11;Carine Harmer;16590-304;Oversized T-Shirt;;7;;16;;;Jakarta - Lazada;Rizal;Tiki;5
odr4321;28/07/2018;13:07:14;Waly Snowman;0409-3383;Oversized T-Shirt;;1;;31;;;;Wanokuni;JNE;1
odr4322;14/07/2018;13:46:21;Lily Mc Grath;60758-060;T-Shirt;;21;;8;;;Yogyakarta - Instagram;Jeff;JNE;4
odr4323;21/07/2018;08:04:51;Teodoor Thorington;49349-957;T-Shirt;;17;;;;;Bali - FB Marketplace;Abraham;JNT;5
odr4324;13/07/2018;14:15:44;Tory Bysh;54868-3618;T-Shirt;;12;;;;;Jakarta - Instagram;Mark;Tiki;4
odr4325;07/07/2018;22:05:50;Leland Galer;51885-3100;Oversized T-Shirt;;24;;;;;Tangerang - Instagram;Wanokuni;Wahana;4
odr4326;19/07/2018;02:22:29;Donavon Didball;68788-9710;Oversized T-Shirt;;1;;14;;;Bali - Website;Elon;;5
odr4327;23/07/2018;11:55:28;Latia Landsborough;68605-2002;Mug;;6;;24;;;Bandung - FB Marketplace;Abraham;Wahana;1
odr4328;15/07/2018;12:51:13;Orelle Mably;36800-923;Parka Jackets;;17;;;;;Semarang - Lazada;Rizal;Tiki;2
odr4329;01/07/2018;05:57:22;Terencio Santos;51367-017;Oversized T-Shirt;;23;;;;;Bandung - FB Marketplace;Abraham;Tiki;4
odr4330;27/07/2018;15:25:12;Tris Clewlow;43498-200;Oversized T-Shirt;;8;;16;;;Bali - Instagram;Elon;SiCepat;2
odr4331;28/07/2018;15:03:15;Doralin Fricke;13630-0014;Topi;;11;;;;;Yogyakarta - FB Marketplace;Jeff;Tiki;4
odr4332;22/07/2018;11:41:33;Lek Benet;60637-012;Oversized T-Shirt;;8;;;;;Bandung - Whatsapp;Elon;Tiki;4
odr4333;01/07/2018;00:22:31;Caralie Gyenes;55154-3430;T-Shirt;;18;;;;;Bogor - Whatsapp;Jeff;;1
odr4334;28/07/2018;02:13:55;Mariam McKim;57451-5065;Oversized T-Shirt;;9;;33;;;Semarang - Lazada;Nami;Tiki;1
odr4335;23/07/2018;03:49:13;Benson Rawlyns;42543-052;T-Shirt;;5;;;;;Semarang - Tokopedia;Abraham;SiCepat;3
odr4336;24/07/2018;02:55:06;Gary Matthai;59762-2332;Cargo Pants;;5;;10;;;Depok - Shopee;Mark;JNT;1
odr4337;28/07/2018;15:25:23;Sandra Forde;42291-103;Oversized T-Shirt;;18;;6;;;Jakarta - Instagram;Rizal;JNE;3
odr4338;10/07/2018;19:41:08;Swen Bradneck;55316-055;Topi;;8;;28;;;Yogyakarta - Lazada;Elon;;2
odr4339;14/07/2018;17:07:07;Kattie Rantoul;66116-527;T-Shirt;;13;;;;;Jakarta - Shopee;Wanokuni;JNE;4
odr4340;18/07/2018;04:20:15;Artur Hartness;61715-129;Oversized T-Shirt;;18;;21;;;Jakarta - Whatsapp;Wanokuni;Shopee Express;5
odr4341;11/07/2018;11:15:42;Danny Gabel;49884-302;Topi;;16;;23;;;Bali - FB Marketplace;Wanokuni;Wahana;5
odr4342;06/07/2018;12:36:19;Philippine Clapston;52584-003;Cargo Pants;;21;;27;;;;Wanokuni;Tiki;3
odr4343;09/07/2018;05:57:57;Eugenie Jewis;58443-0025;T-Shirt;;10;;15;;;Tangerang - Tiktok;Rizal;JNT;4
odr4344;26/07/2018;04:38:07;Jazmin Spirritt;0555-0791;T-Shirt;;17;;;;;Semarang - Lazada;Nami;JNT;2
odr4345;24/07/2018;22:05:37;Nesta Excell;11822-2943;T-Shirt;;13;;;;;Bali - FB Marketplace;Mark;Shopee Express;4
odr4346;02/07/2018;06:30:05;Trefor Pumphrey;54340-969;Topi;;25;;;;;Yogyakarta - Tiktok;Mark;POS Indonesia;4
odr4347;29/07/2018;11:39:47;Shanie Persian;61957-2101;Parka Jackets;;15;;;;;Jakarta - Lazada;Nami;JNT;5
odr4348;03/07/2018;06:17:24;Eddie Stannion;64764-304;T-Shirt;;4;;35;;;;Mark;Tiki;2
odr4349;14/07/2018;15:23:18;Reynard Chrstine;50845-0042;Parka Jackets;;17;;26;;;Depok - Whatsapp;Jeff;Shopee Express;4
odr4350;06/07/2018;14:59:22;Cherilyn Ozelton;36800-481;Mug;;17;;17;;;Semarang - Whatsapp;Nami;POS Indonesia;4
odr4351;08/07/2018;10:45:19;Daveen Gillie;57344-163;T-Shirt;;20;;;;;Bogor - Tokopedia;Rizal;Tiki;5
odr4352;23/07/2018;11:58:08;Brady Abthorpe;67457-484;T-Shirt;;11;;26;;;Yogyakarta - Instagram;Wanokuni;;4
odr4353;19/07/2018;04:39:11;Jami Heigl;58370-9001;T-Shirt;;24;;;;;Semarang - Instagram;Mark;POS Indonesia;2
odr4354;30/07/2018;05:02:43;Margery Ghiriardelli;54575-194;Cargo Pants;;19;;35;;;Tangerang - Tokopedia;Wanokuni;JNT;2
odr4355;12/07/2018;15:38:38;Gertrud Harget;57520-0582;Parka Jackets;;8;;6;;;Semarang - Shopee;Abraham;SiCepat;2
odr4356;11/07/2018;08:08:03;Johanna Nann;55154-5468;Parka Jackets;;7;;33;;;Jakarta - Whatsapp;Rizal;Tiki;4
odr4357;05/07/2018;22:29:25;Culley Forrestill;49349-725;T-Shirt;;18;;;;;Bogor - Instagram;Nami;Wahana;1
odr4358;03/07/2018;03:48:31;Anselma Volage;61380-310;Oversized T-Shirt;;8;;;;;Bandung - Instagram;Rizal;JNT;2
odr4359;08/07/2018;12:34:18;Marwin McIlriach;49884-511;Topi;;5;;;;;Tangerang - Tiktok;Rizal;Wahana;1
odr4360;11/07/2018;20:50:40;Latia Landsborough;0603-0842;Oversized T-Shirt;;15;;;;;Bogor - Tiktok;Jeff;SiCepat;2
odr4361;03/07/2018;14:05:09;Mead Jorat;69124-001;T-Shirt;;8;;;;;Bogor - Lazada;Nami;Shopee Express;4
odr4362;20/07/2018;03:03:54;Stacy Catford;0002-4465;Sweater;;13;;;;;Depok - Lazada;Mark;Wahana;4
odr4363;03/07/2018;01:15:21;Roderigo Marusik;59630-628;Oversized T-Shirt;;11;;18;;;Jakarta - Lazada;Wanokuni;SiCepat;1
odr4364;18/07/2018;00:45:16;Mandel Dybbe;49743-3047;T-Shirt;;23;;11;;;Bogor - Lazada;Rizal;SiCepat;1
odr4365;09/07/2018;10:34:31;Haskell Van Arsdale;64578-0082;T-Shirt;;21;;22;;;Bali - Shopee;Elon;Tiki;4
odr4366;11/07/2018;04:13:28;Alfi Spellard;61577-2280;Oversized T-Shirt;;5;;;;;Depok - Website;Nami;Wahana;3
odr4367;23/07/2018;05:25:38;Molli Cothey;58930-061;Cargo Pants;;23;;8;;;;Mark;JNE;3
odr4368;28/07/2018;18:54:32;Isaiah Verner;43063-505;Cargo Pants;;24;;35;;;Bogor - Tokopedia;Elon;JNE;5
odr4369;27/07/2018;00:03:38;Shane Woolacott;21695-995;Mug;;14;;16;;;;Elon;Wahana;4
odr4370;18/07/2018;20:50:34;Ab Jorry;68971-001;T-Shirt;;1;;;;;Semarang - FB Marketplace;Jeff;SiCepat;5
odr4371;24/07/2018;23:18:04;Rafe Penhall;52731-7017;Topi;;14;;;;;Yogyakarta - Tiktok;Jeff;JNE;2
odr4372;08/07/2018;20:20:22;Pietrek Melan;67457-225;T-Shirt;;4;;8;;;Semarang - Lazada;Abraham;;5
odr4373;17/07/2018;16:09:39;Ardra Selland;49349-823;Sweater;;14;;;;;Bandung - Shopee;Mark;Tiki;1
odr4374;24/07/2018;16:06:49;Cly Arnall;67296-0630;T-Shirt;;17;;12;;;Yogyakarta - Lazada;Mark;;5
odr4375;27/07/2018;04:50:26;Leland Galer;0258-3691;Parka Jackets;;18;;28;;;Semarang - Lazada;Abraham;JNE;3
odr4376;23/07/2018;05:34:50;Jdavie Postles;0904-5675;T-Shirt;;9;;;;;Semarang - Lazada;Jeff;Shopee Express;3
odr4377;05/07/2018;23:51:12;Christiana Clemow;55714-2290;Mug;;17;;11;;;Bogor - Tokopedia;Nami;JNT;3
odr4378;18/07/2018;06:23:46;Renaud Milsom;0078-0342;Mug;;5;;;;;Bali - Whatsapp;Elon;Tiki;3
odr4379;07/07/2018;21:34:04;Syd O'Duilleain;76119-5308;Oversized T-Shirt;;25;;;;;Bandung - Lazada;Abraham;Tiki;5
odr4380;27/07/2018;08:58:16;Gilly McCunn;67046-477;T-Shirt;;4;;24;;;Depok - FB Marketplace;Elon;Shopee Express;2
odr4381;07/07/2018;16:13:24;Gertrud Harget;61561-012;Oversized T-Shirt;;16;;;;;Bogor - Lazada;Nami;Wahana;4
odr4382;13/07/2018;04:49:22;Melinda Kreuzer;41250-024;Mug;;10;;;;;Tangerang - Tiktok;Rizal;;2
odr4383;26/07/2018;14:45:55;Claudio Cossey;58543-1001;Mug;;4;;;;;Jakarta - Tiktok;Mark;Shopee Express;3
odr4384;20/07/2018;10:12:07;Vikky Purdie;59276-209;Sweater;;14;;6;;;Yogyakarta - Lazada;Jeff;Tiki;1
odr4385;06/07/2018;14:33:22;Sybilla Casiero;0078-0441;Topi;;12;;;;;Bali - Website;Jeff;Wahana;1
odr4386;01/07/2018;10:49:10;Penn Linguard;11822-0821;Oversized T-Shirt;;24;;;;;Bali - Tokopedia;Elon;Shopee Express;1
odr4387;14/07/2018;05:42:29;Norby Zywicki;34645-5018;Oversized T-Shirt;;10;;;;;Yogyakarta - Instagram;Mark;SiCepat;3
odr4388;18/07/2018;21:42:17;Russell Berrick;65055-401;T-Shirt;;1;;;;;Tangerang - Tiktok;Abraham;Wahana;2
odr4389;24/07/2018;06:11:50;Lloyd Craney;0143-1785;T-Shirt;;16;;5;;;Depok - Shopee;Nami;Tiki;4
odr4390;29/07/2018;23:09:37;Vernen Clifford;54569-8705;Oversized T-Shirt;;23;;23;;;Bali - Tokopedia;Wanokuni;JNT;3
odr4391;01/07/2018;06:01:20;Karla Nissle;25208-002;Oversized T-Shirt;;15;;;;;Tangerang - Shopee;Jeff;Wahana;4
odr4392;12/07/2018;20:17:08;Verney Jacobovitz;0615-5577;Parka Jackets;;22;;10;;;Yogyakarta - FB Marketplace;Jeff;POS Indonesia;5
odr4393;26/07/2018;08:54:20;Gayle Pancoast;57520-0430;Oversized T-Shirt;;24;;11;;;Depok - Lazada;Abraham;Shopee Express;3
odr4394;19/07/2018;16:30:30;Merline Secker;0395-0515;Parka Jackets;;12;;20;;;Bali - Tiktok;Nami;JNT;5
odr4395;06/07/2018;22:28:15;Reena Maccrie;13537-461;Sweater;;9;;10;;;Bali - Lazada;Rizal;Tiki;1
odr4396;02/07/2018;16:09:39;Nannette Drew;0093-6900;Cargo Pants;;8;;;;;Yogyakarta - Tiktok;Nami;JNE;4
odr4397;07/07/2018;13:17:53;Gerianne MacKean;0378-0724;Oversized T-Shirt;;9;;32;;;Tangerang - Instagram;Abraham;JNE;4
odr4398;07/07/2018;16:32:07;Adam Spreull;66428-003;Topi;;20;;31;;;Bogor - Lazada;Abraham;Wahana;3
odr4399;23/07/2018;16:12:06;Reena Maccrie;68382-005;Oversized T-Shirt;;16;;32;;;Bali - Instagram;Abraham;SiCepat;4
odr4400;01/07/2018;12:30:42;Vincents de Merida;49288-0643;Sweater;;15;;17;;;Tangerang - Website;Wanokuni;JNT;3
odr4401;20/07/2018;12:28:56;Hortense Antoniewicz;51079-631;Mug;;20;;;;;Jakarta - FB Marketplace;Mark;JNE;1
odr4402;11/07/2018;22:09:59;Humfrey Boreland;51060-011;Oversized T-Shirt;;25;;;;;Bogor - Instagram;Jeff;JNE;4
odr4403;06/07/2018;10:22:52;Sven Featherstonhaugh;42926-162;Parka Jackets;;7;;;;;Depok - Website;Jeff;JNE;3
odr4404;11/07/2018;18:01:30;Vernen Tal;21695-192;Parka Jackets;;2;;;;;Bali - Tiktok;Mark;Tiki;5
odr4405;17/07/2018;13:10:04;Kile Artist;60681-2809;Oversized T-Shirt;;6;;5;;;Semarang - Instagram;Abraham;Tiki;5
odr4406;05/07/2018;21:55:42;Oralla Gales;21695-327;T-Shirt;;23;;13;;;Bogor - Tiktok;Nami;POS Indonesia;1
odr4407;17/07/2018;23:58:01;Lily Mc Grath;52544-884;Topi;;17;;;;;Bogor - Tiktok;Elon;JNE;5
odr4408;07/07/2018;17:51:43;Quinton Bussell;51346-183;Topi;;17;;;;;Bogor - Instagram;Nami;;1
odr4409;06/07/2018;15:28:56;Modestine Khomishin;49288-0493;Oversized T-Shirt;;15;;34;;;Bali - Tokopedia;Rizal;JNT;4
odr4410;30/07/2018;07:53:31;Shanan McNeachtain;65841-705;Parka Jackets;;18;;29;;;Depok - FB Marketplace;Nami;Shopee Express;5
odr4411;05/07/2018;10:16:11;Melessa Grancher;41250-631;Sweater;;24;;;;;Bali - Tiktok;Nami;JNE;4
odr4412;11/07/2018;19:36:40;Brit Denys;55992-711;Oversized T-Shirt;;12;;29;;;Bandung - Tiktok;Elon;SiCepat;3
odr4413;08/07/2018;00:07:01;Amil Germann;59148-013;Oversized T-Shirt;;16;;26;;;Bandung - FB Marketplace;Abraham;;5
odr4414;23/07/2018;19:01:17;Moshe Well;55346-0718;Oversized T-Shirt;;24;;;;;;Abraham;Tiki;5
odr4415;24/07/2018;08:32:44;Lauren Antoniat;16590-480;T-Shirt;;7;;;;;Bogor - Website;Mark;SiCepat;1
odr4416;04/07/2018;06:28:31;Brennen Huckerbe;63868-322;T-Shirt;;20;;;;;Bandung - Tiktok;Rizal;Wahana;2
odr4417;06/07/2018;23:10:02;Melly Grabham;61734-107;Oversized T-Shirt;;20;;30;;;Bogor - Website;Nami;POS Indonesia;1
odr4418;01/07/2018;13:41:07;Berkley Howick;58593-288;Sweater;;20;;32;;;Bali - Website;Nami;SiCepat;3
odr4419;12/07/2018;23:41:56;Bianka Stallard;65162-998;Oversized T-Shirt;;4;;21;;;Yogyakarta - Tokopedia;Abraham;POS Indonesia;5
odr4420;18/07/2018;06:05:27;Maximo Dytham;49288-0193;T-Shirt;;11;;11;;;Jakarta - Shopee;Abraham;POS Indonesia;3
odr4421;27/07/2018;02:25:57;Mordecai Bankhurst;36987-1004;Oversized T-Shirt;;15;;13;;;Bogor - Tiktok;Rizal;Wahana;2
odr4422;03/07/2018;08:54:50;Jacquette Crick;58411-226;Topi;;9;;;;;Bandung - Tiktok;Rizal;JNE;4
odr4423;17/07/2018;00:45:21;Steve Clack;59262-360;T-Shirt;;18;;;;;Semarang - Lazada;Rizal;SiCepat;2
odr4424;12/07/2018;20:19:01;Inessa Lighton;49884-833;Parka Jackets;;14;;;;;Jakarta - Tiktok;Wanokuni;Tiki;4
odr4425;21/07/2018;13:19:59;Inga Sekulla;54868-3043;Oversized T-Shirt;;21;;;;;Bogor - Tiktok;Nami;JNE;5
odr4426;04/07/2018;12:37:39;Maxine Poolton;60429-739;Oversized T-Shirt;;2;;;;;Jakarta - Shopee;Abraham;JNT;5
odr4427;18/07/2018;10:28:50;Cacilia Stainton;61957-1810;T-Shirt;;4;;;;;;Mark;;2
odr4428;17/07/2018;12:23:15;Francoise Inott;0113-0409;Oversized T-Shirt;;19;;18;;;Semarang - FB Marketplace;Mark;Tiki;2
odr4429;03/07/2018;00:30:44;Melosa Brehat;55513-023;Oversized T-Shirt;;25;;25;;;Jakarta - Lazada;Abraham;JNE;3
odr4430;19/07/2018;11:39:50;Flory Humm;76237-280;Topi;;16;;;;;Yogyakarta - FB Marketplace;Wanokuni;POS Indonesia;1
odr4431;27/07/2018;02:25:09;Read Fallow;0143-9772;T-Shirt;;19;;24;;;Jakarta - Instagram;Nami;Wahana;4
odr4432;27/07/2018;12:38:47;Hallie Spottswood;0187-0795;Mug;;1;;;;;Tangerang - Tokopedia;Jeff;POS Indonesia;1
odr4433;05/07/2018;13:47:34;Elroy Cronshaw;53208-418;Sweater;;6;;33;;;Yogyakarta - Whatsapp;Mark;SiCepat;5
odr4434;05/07/2018;17:51:36;Oralla Gales;49349-082;Cargo Pants;;12;;30;;;Jakarta - Instagram;Wanokuni;Shopee Express;2
odr4435;03/07/2018;03:41:48;Pris Sindall;49349-831;Topi;;11;;14;;;Tangerang - Website;Nami;Tiki;3
odr4436;20/07/2018;08:22:03;Vernen Tal;0054-0224;Oversized T-Shirt;;2;;;;;Bandung - Lazada;Mark;JNT;2
odr4437;16/07/2018;20:19:42;Rubi Riddle;0169-7705;Mug;;1;;7;;;Bandung - Tiktok;Nami;Wahana;4
odr4438;24/07/2018;22:52:42;Debi Brownsmith;25021-780;Oversized T-Shirt;;21;;25;;;Bogor - Whatsapp;Abraham;Wahana;1
odr4439;08/07/2018;14:13:53;Reece Tetley;49349-001;Sweater;;10;;13;;;;Rizal;Shopee Express;3
odr4440;14/07/2018;08:17:50;Barby Kennady;0603-2957;Parka Jackets;;17;;;;;Depok - Tokopedia;Nami;Wahana;5
odr4441;06/07/2018;09:40:33;Clem Gillitt;55910-988;Oversized T-Shirt;;25;;10;;;Tangerang - Lazada;Wanokuni;Tiki;3
odr4442;22/07/2018;12:31:54;Kristopher Skinley;51346-241;Oversized T-Shirt;;15;;6;;;Semarang - Tokopedia;Mark;;3
odr4443;24/07/2018;18:14:53;Torey Dwane;60505-0145;Oversized T-Shirt;;12;;29;;;Bali - Tokopedia;Abraham;JNT;2
odr4444;02/07/2018;08:50:03;Gerrie Tennock;52389-178;Oversized T-Shirt;;20;;7;;;Jakarta - Instagram;Mark;JNT;3
odr4445;01/07/2018;18:41:02;Adam Spreull;67046-333;Mug;;3;;;;;Semarang - Tiktok;Wanokuni;Tiki;1
odr4446;07/07/2018;19:34:11;Daune Ilyukhov;0469-0677;Parka Jackets;;3;;;;;Depok - Lazada;Jeff;SiCepat;2
odr4447;18/07/2018;15:14:54;Gabriele Boni;65044-1859;T-Shirt;;4;;;;;Bali - Shopee;Mark;POS Indonesia;1
odr4448;01/07/2018;17:53:54;Chlo Jefferys;0591-0371;Oversized T-Shirt;;14;;;;;Bandung - Lazada;Jeff;Shopee Express;2
odr4449;18/07/2018;11:33:12;Rickard Holtom;0056-0172;Parka Jackets;;8;;26;;;Tangerang - Whatsapp;Jeff;Shopee Express;1
odr4450;18/07/2018;15:14:29;Sella Leist;67046-104;Topi;;23;;15;;;Tangerang - Website;Abraham;SiCepat;3
odr4451;11/07/2018;07:23:58;Manon Barnwall;41268-337;Topi;;16;;;;;Depok - Tokopedia;Wanokuni;Wahana;1
odr4452;30/07/2018;22:53:35;Caye Farnall;47593-404;Cargo Pants;;14;;;;;Bali - Tokopedia;Elon;POS Indonesia;2
odr4453;10/07/2018;14:02:47;Cordelie O' Timony;60760-446;Cargo Pants;;24;;5;;;Depok - Shopee;Mark;Shopee Express;3
odr4454;15/07/2018;00:17:39;Cherice Trowler;49288-0644;Parka Jackets;;17;;;;;Bali - Lazada;Nami;POS Indonesia;3
odr4455;22/07/2018;22:51:28;Gerianne MacKean;49288-0006;T-Shirt;;4;;29;;;Bali - FB Marketplace;Elon;Wahana;4
odr4456;23/07/2018;01:18:37;Isac Gerriessen;37808-292;Oversized T-Shirt;;3;;;;;Bali - Whatsapp;Wanokuni;SiCepat;5
odr4457;18/07/2018;01:41:11;Concordia Heddy;0268-6714;Mug;;5;;26;;;Bali - Tiktok;Abraham;Shopee Express;3
odr4458;16/07/2018;08:56:32;Ulberto Schinetti;55289-023;;;19;;;;;;Wanokuni;JNE;3
odr4459;06/07/2018;13:17:17;Thedrick Ruscoe;10702-077;T-Shirt;;3;;35;;;Bogor - Instagram;Jeff;Shopee Express;5
odr4460;11/07/2018;04:23:36;Fabiano Sturgis;61296-003;Oversized T-Shirt;;9;;6;;;Jakarta - Shopee;Nami;SiCepat;5
odr4461;30/07/2018;10:12:39;Hatty Skeates;48951-5007;T-Shirt;;20;;;;;Jakarta - FB Marketplace;Elon;POS Indonesia;5
odr4462;22/07/2018;09:46:26;Stanfield Hulks;64616-089;Topi;;5;;;;;Semarang - Tiktok;Rizal;Wahana;4
odr4463;25/07/2018;07:35:09;Eduino Moxted;64380-743;Oversized T-Shirt;;20;;31;;;Jakarta - Whatsapp;Mark;Tiki;3
odr4464;06/07/2018;15:00:29;Alysia Tomaszkiewicz;50845-0027;Oversized T-Shirt;;17;;;;;Bali - Shopee;Nami;JNT;1
odr4465;28/07/2018;02:28:35;Ives Amor;51523-119;Mug;;11;;15;;;Jakarta - Tokopedia;Wanokuni;POS Indonesia;3
odr4466;19/07/2018;16:47:52;Astra Vina;49349-003;Parka Jackets;;18;;26;;;Yogyakarta - FB Marketplace;Wanokuni;JNT;1
odr4467;10/07/2018;09:53:00;Laurens Ivanyushin;43353-277;;;8;;;;;Yogyakarta - Lazada;Elon;JNT;4
odr4468;01/07/2018;08:44:49;Edna Wastall;65162-054;Topi;;24;;15;;;Semarang - FB Marketplace;Wanokuni;JNT;1
odr4469;12/07/2018;07:04:30;Jori Fearfull;11084-116;Oversized T-Shirt;;5;;27;;;Depok - Shopee;Abraham;Tiki;5
odr4470;12/07/2018;01:22:19;Nomi Chastagnier;62372-743;T-Shirt;;22;;;;;Jakarta - Tokopedia;Abraham;Tiki;5
odr4471;01/07/2018;20:49:00;Hannah Fortnam;63763-515;Oversized T-Shirt;;12;;;;;Tangerang - Instagram;Mark;;4
odr4472;07/07/2018;21:11:35;Caitlin Breit;43269-832;Cargo Pants;;15;;25;;;Depok - Tiktok;Nami;JNE;1
odr4473;03/07/2018;13:58:59;Harvey McIleen;51079-565;Oversized T-Shirt;;13;;29;;;Semarang - Tiktok;Rizal;POS Indonesia;5
odr4474;02/07/2018;16:03:18;Shane Woolacott;49288-0911;Sweater;;7;;;;;Bogor - Whatsapp;Mark;SiCepat;2
odr4475;26/07/2018;08:18:24;Stanfield Hulks;59779-806;Topi;;7;;35;;;Tangerang - FB Marketplace;Wanokuni;JNE;3
odr4476;18/07/2018;12:52:03;Katrina Sisnett;48102-101;Sweater;;17;;;;;Yogyakarta - FB Marketplace;Wanokuni;;5
odr4477;11/07/2018;14:46:23;Adolphe Dyne;58479-003;Oversized T-Shirt;;10;;;;;Bali - Tokopedia;Nami;POS Indonesia;4
odr4478;18/07/2018;10:39:50;Siobhan Boyet;61442-121;Cargo Pants;;4;;;;;Depok - Website;Rizal;JNT;2
odr4479;27/07/2018;15:36:35;Lea Uzelli;68400-705;Oversized T-Shirt;;23;;12;;;Yogyakarta - FB Marketplace;Jeff;;4
odr4480;20/07/2018;04:00:13;Peggi Bulger;10139-321;T-Shirt;;16;;;;;Yogyakarta - Instagram;Rizal;Tiki;5
odr4481;16/07/2018;19:46:41;Kaiser Jirick;67544-408;Mug;;1;;;;;Yogyakarta - Website;Elon;POS Indonesia;5
odr4482;10/07/2018;09:26:03;Vincents de Merida;44911-0009;T-Shirt;;2;;33;;;;Wanokuni;Tiki;5
odr4483;10/07/2018;06:53:01;Maura Kalisch;68151-3858;Cargo Pants;;15;;;;;Semarang - Website;Elon;JNT;1
odr4484;02/07/2018;05:38:30;Gipsy Marchetti;52959-131;Oversized T-Shirt;;3;;;;;Bogor - Instagram;Jeff;Tiki;5
odr4485;19/07/2018;01:47:15;Buddy Cronchey;55714-2200;Oversized T-Shirt;;6;;;;;Bogor - Tokopedia;Jeff;Shopee Express;1
odr4486;27/07/2018;05:12:48;Jacynth Puckring;63323-192;Sweater;;3;;;;;;Jeff;JNE;4
odr4487;02/07/2018;16:50:10;Gracia Sanday;16714-383;Mug;;22;;;;;Yogyakarta - Lazada;Elon;Wahana;4
odr4488;12/07/2018;08:44:23;Vick Clackers;63323-282;Mug;;17;;18;;;Yogyakarta - FB Marketplace;Wanokuni;Shopee Express;5
odr4489;29/07/2018;11:57:54;Forrester Daubney;49967-030;Oversized T-Shirt;;16;;13;;;;Mark;JNE;3
odr4490;14/07/2018;17:19:24;Ally Coslett;40046-0051;T-Shirt;;16;;18;;;Yogyakarta - Tokopedia;Mark;Shopee Express;4
odr4491;13/07/2018;12:08:46;Audy Pharo;52125-904;Mug;;8;;11;;;Bandung - Shopee;Elon;Wahana;5
odr4492;18/07/2018;21:45:40;Dorice Jarman;52257-1204;T-Shirt;;20;;31;;;Bali - Tokopedia;Elon;Wahana;3
