order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating_Fix
odr16649;08/06/2020;20:55:54;Pamella Adshed;12634-111;Oversized T-Shirt;;11;;21;;;Yogyakarta - Whatsapp;Abraham;JNE;5
odr16650;14/06/2020;04:25:49;Jazmin Spirritt;14783-206;Cargo Pants;;14;;;;;Bandung - Tiktok;Mark;Wahana;5
odr16651;11/06/2020;21:34:42;Hyacinthia Kinahan;35356-701;Sweater;;17;;;;;Semarang - Tokopedia;Mark;JNE;1
odr16652;16/06/2020;07:14:26;Sada Blaisdale;50802-001;Cargo Pants;;15;;;;;Depok - Lazada;Nami;;2
odr16653;12/06/2020;03:36:42;Bambie Aizikov;52125-250;T-Shirt;;5;;;;;Yogyakarta - FB Marketplace;Jeff;Tiki;2
odr16654;05/06/2020;01:37:06;Reynard Chrstine;0485-0155;T-Shirt;;2;;;;;Bali - Lazada;Mark;SiCepat;4
odr16655;28/06/2020;12:14:43;Osmund Lampaert;60681-5601;Cargo Pants;;12;;7;;;Bandung - FB Marketplace;Elon;Wahana;1
odr16656;21/06/2020;09:17:18;Thalia Borles;41163-915;Cargo Pants;;2;;11;;;Bandung - FB Marketplace;Wanokuni;Wahana;4
odr16657;27/06/2020;02:07:20;Marguerite Adolthine;31645-163;Mug;;24;;;;;Tangerang - Shopee;Wanokuni;JNT;2
odr16658;27/06/2020;07:48:16;Fayre Mancer;61096-0005;T-Shirt;;10;;;;;Semarang - Tokopedia;Jeff;SiCepat;4
odr16659;20/06/2020;22:25:55;Madella Corbally;60429-236;Sweater;;21;;;;;Semarang - Website;Nami;Tiki;4
odr16660;20/06/2020;13:32:49;Stanfield Lamswood;49349-613;Sweater;;17;;;;;Yogyakarta - FB Marketplace;Jeff;SiCepat;5
odr16661;29/06/2020;09:39:19;Cordy Hibbart;21695-301;Cargo Pants;;12;;;;;Depok - FB Marketplace;Jeff;POS Indonesia;4
odr16662;22/06/2020;16:20:55;Freddie Josey;10337-815;Mug;;23;;34;;;Jakarta - FB Marketplace;Rizal;SiCepat;5
odr16663;25/06/2020;18:01:03;Eugenie Jewis;51346-081;;;22;;22;;;Bandung - Website;Abraham;JNE;3
odr16664;09/06/2020;18:03:31;Willow Godsell;61504-033;Sweater;;8;;;;;Yogyakarta - Lazada;Jeff;Wahana;1
odr16665;22/06/2020;02:01:39;Hyatt Grob;61919-478;Mug;;4;;13;;;Tangerang - FB Marketplace;Abraham;SiCepat;2
odr16666;09/06/2020;21:41:09;Ethyl Fisbey;60760-061;T-Shirt;;7;;15;;;Depok - Website;Jeff;JNE;3
odr16667;16/06/2020;14:26:55;Kyla Wilflinger;54868-4807;Oversized T-Shirt;;2;;6;;;Yogyakarta - Instagram;Abraham;SiCepat;2
odr16668;28/06/2020;02:35:45;Cherice Trowler;49708-145;Mug;;18;;10;;;Depok - Tiktok;Elon;Shopee Express;1
odr16669;11/06/2020;13:33:12;Jarrid Barry;42549-627;Parka Jackets;;15;;;;;Depok - Lazada;Jeff;POS Indonesia;2
odr16670;09/06/2020;12:13:56;Elke Riquet;35000-856;Cargo Pants;;20;;;;;Yogyakarta - Tokopedia;Abraham;POS Indonesia;4
odr16671;14/06/2020;05:16:37;Xever Dionisi;64942-1048;Oversized T-Shirt;;2;;;;;Bali - Tiktok;Wanokuni;Shopee Express;2
odr16672;06/06/2020;22:13:18;Joline Tromans;58977-001;Parka Jackets;;18;;22;;;Semarang - Website;Wanokuni;JNE;4
odr16673;11/06/2020;19:23:26;Vernen Clifford;43846-0034;Mug;;1;;9;;;Bandung - Tiktok;Abraham;Tiki;5
odr16674;18/06/2020;14:04:20;Hugues Marcombe;63629-2626;Oversized T-Shirt;;9;;23;;;Semarang - Tokopedia;Nami;Tiki;3
odr16675;17/06/2020;21:01:11;Hesther Okker;44873-005;Oversized T-Shirt;;5;;19;;;Semarang - Shopee;Wanokuni;Wahana;1
odr16676;24/06/2020;09:54:02;Moyna Pinks;0781-1436;T-Shirt;;19;;;;;Jakarta - Tokopedia;Abraham;Shopee Express;4
odr16677;11/06/2020;18:59:09;Pietrek Melan;67296-0271;Oversized T-Shirt;;17;;;;;Bali - Lazada;Elon;Tiki;4
odr16678;09/06/2020;17:26:10;Betteann Glass;0025-1851;Sweater;;22;;22;;;Tangerang - Tiktok;Elon;;2
odr16679;07/06/2020;14:02:17;Elke Riquet;49035-447;Parka Jackets;;6;;18;;;Jakarta - Whatsapp;Mark;;5
odr16680;14/06/2020;12:55:07;Hollie Chitson;64380-716;T-Shirt;;17;;34;;;Jakarta - Lazada;Jeff;POS Indonesia;5
odr16681;25/06/2020;05:09:58;Mildrid Edgcombe;45984-0002;T-Shirt;;21;;;;;Jakarta - Whatsapp;Jeff;Wahana;1
odr16682;01/06/2020;10:28:18;Bree Nund;49999-593;T-Shirt;;10;;;;;Bandung - Website;Jeff;Wahana;
odr16683;20/06/2020;02:22:41;Lula Stranaghan;62011-0198;Oversized T-Shirt;;17;;27;;;Jakarta - FB Marketplace;Jeff;Tiki;
odr16684;24/06/2020;01:16:25;Brena Pietz;61699-4276;Sweater;;3;;23;;;Tangerang - Tokopedia;Elon;JNT;1
odr16685;29/06/2020;15:20:18;Gayle Pancoast;37000-315;Topi;;6;;11;;;Tangerang - Tiktok;Wanokuni;JNE;2
odr16686;06/06/2020;21:27:22;Frazer Lenham;68016-264;Oversized T-Shirt;;9;;;;;Jakarta - Shopee;Rizal;SiCepat;
odr16687;15/06/2020;03:07:52;Kinny Winks;51672-2088;Cargo Pants;;12;;15;;;Bandung - Tiktok;Wanokuni;Tiki;1
odr16688;02/06/2020;14:19:18;Cliff Midner;50580-563;T-Shirt;;8;;;;;Tangerang - Tokopedia;Jeff;Shopee Express;1
odr16689;27/06/2020;03:03:11;Cyb Schiersch;68788-9379;Mug;;3;;;;;Bandung - Instagram;Mark;Wahana;
odr16690;17/06/2020;01:34:02;Ailee Ayliff;49981-018;T-Shirt;;24;;26;;;Bandung - Lazada;Elon;Shopee Express;2
odr16691;12/06/2020;20:06:59;Amabel McKendo;0093-5517;Mug;;10;;;;;Depok - Instagram;Wanokuni;SiCepat;1
odr16692;16/06/2020;02:53:13;Myrtle Albertson;49527-801;Cargo Pants;;9;;10;;;Semarang - Website;Mark;Tiki;1
odr16693;27/06/2020;17:20:18;Chanda Alonso;55289-932;Cargo Pants;;18;;;;;;Nami;Shopee Express;2
odr16694;20/06/2020;11:59:38;Arch Giorgielli;49999-401;Oversized T-Shirt;;16;;8;;;Depok - Tiktok;Abraham;Tiki;2
odr16695;21/06/2020;12:45:01;Cristian McAirt;53808-0940;Mug;;18;;30;;;Bogor - Lazada;Elon;JNT;5
odr16696;25/06/2020;09:57:42;Rockey Fiennes;24385-364;T-Shirt;;16;;29;;;Tangerang - Lazada;Mark;Wahana;5
odr16697;23/06/2020;12:28:02;Evie Josselsohn;11084-703;Parka Jackets;;21;;;;;Yogyakarta - Instagram;Abraham;Tiki;3
odr16698;28/06/2020;16:37:37;Aubry Alliberton;0113-0884;T-Shirt;;10;;13;;;Bali - Tokopedia;Elon;Wahana;2
odr16699;01/06/2020;05:47:40;Tamara Sheaf;15054-0500;Sweater;;2;;;;;Bandung - Lazada;Rizal;JNE;3
odr16700;12/06/2020;09:31:33;Cathie Brimelow;59448-100;Oversized T-Shirt;;15;;;;;Semarang - Tiktok;Nami;Wahana;5
odr16701;29/06/2020;05:54:22;Dilly Cleiment;59762-4440;Cargo Pants;;12;;20;;;Jakarta - FB Marketplace;Elon;Shopee Express;4
odr16702;22/06/2020;15:14:43;Richmond Massingham;75936-119;Oversized T-Shirt;;25;;29;;;Yogyakarta - Website;Rizal;Shopee Express;
odr16703;27/06/2020;01:01:40;Ebonee Nelane;63029-611;;;22;;32;;;Semarang - Shopee;Nami;Tiki;1
odr16704;17/06/2020;02:22:44;Danny Gabel;68308-223;Topi;;8;;;;;Depok - Shopee;Rizal;Shopee Express;2
odr16705;19/06/2020;05:26:00;Mufinella Codling;37205-742;Sweater;;4;;;;;Bali - FB Marketplace;Wanokuni;Shopee Express;3
odr16706;18/06/2020;17:17:54;Kristopher Skinley;67296-0600;Oversized T-Shirt;;4;;26;;;Tangerang - Tiktok;Rizal;SiCepat;3
odr16707;02/06/2020;11:55:46;Rickard Deeny;36800-175;Oversized T-Shirt;;12;;25;;;Bandung - Whatsapp;Mark;JNE;1
odr16708;01/06/2020;22:32:05;Norris Birley;41163-831;Topi;;3;;;;;Semarang - Lazada;Jeff;;1
odr16709;15/06/2020;17:05:02;Skelly Louiset;69039-101;T-Shirt;;2;;;;;Semarang - Whatsapp;Abraham;Wahana;5
odr16710;22/06/2020;00:16:52;Nixie Sivyour;49288-0738;Oversized T-Shirt;;6;;;;;Bandung - Shopee;Mark;JNT;
odr16711;07/06/2020;21:31:45;Penn Linguard;52862-304;Topi;;18;;34;;;Tangerang - Website;Rizal;JNE;3
odr16712;26/06/2020;11:24:50;Dario Eliez;52533-160;Mug;;24;;;;;Bandung - Lazada;Nami;JNT;5
odr16713;09/06/2020;09:48:06;Claiborn Rickard;0363-9180;Sweater;;5;;;;;Bogor - Website;Wanokuni;SiCepat;5
odr16714;11/06/2020;06:37:19;Kendell Folan;63481-439;Mug;;9;;;;;Depok - Whatsapp;Nami;Shopee Express;5
odr16715;10/06/2020;13:36:13;Cloe Meldrum;50563-145;Cargo Pants;;25;;25;;;;Abraham;Tiki;3
odr16716;22/06/2020;12:05:14;Jeramey Ellesworth;55289-834;Oversized T-Shirt;;22;;;;;Depok - Website;Jeff;SiCepat;1
odr16717;03/06/2020;19:39:34;Layne Stowers;60760-051;Oversized T-Shirt;;18;;10;;;Bandung - Shopee;Wanokuni;Wahana;4
odr16718;07/06/2020;09:35:57;Mariam McKim;11118-1008;T-Shirt;;24;;;;;Jakarta - Shopee;Mark;POS Indonesia;1
odr16719;13/06/2020;06:41:35;Berky Pariso;68047-254;Parka Jackets;;21;;;;;Bandung - Tiktok;Abraham;Wahana;3
odr16720;28/06/2020;03:52:03;Ivor Lahive;43861-1066;Topi;;25;;;;;Bandung - Website;Rizal;Shopee Express;3
odr16721;04/06/2020;16:47:28;Windy Barbosa;52244-020;Mug;;5;;;;;Depok - Lazada;Nami;Wahana;3
odr16722;14/06/2020;17:35:46;Clemens Wackley;65862-174;Parka Jackets;;14;;29;;;;Rizal;Tiki;1
odr16723;12/06/2020;06:59:28;Ruddy Vedekhov;68599-6109;T-Shirt;;8;;10;;;Bandung - Lazada;Abraham;SiCepat;5
odr16724;05/06/2020;01:42:30;Fianna Kilmartin;55316-462;Mug;;1;;5;;;Jakarta - Lazada;Mark;JNT;1
odr16725;07/06/2020;11:53:19;Cordelie O' Timony;52343-026;Topi;;7;;8;;;Jakarta - Tiktok;Wanokuni;Tiki;1
odr16726;15/06/2020;18:53:03;Emlynne Armatidge;49643-126;Oversized T-Shirt;;14;;24;;;Bogor - Whatsapp;Jeff;Shopee Express;
odr16727;29/06/2020;01:51:21;Marius Abrey;50845-0032;T-Shirt;;22;;10;;;Yogyakarta - Website;Nami;SiCepat;2
odr16728;13/06/2020;03:55:26;Bunny Crepel;63629-1616;Oversized T-Shirt;;21;;;;;Bandung - Lazada;Rizal;POS Indonesia;2
odr16729;01/06/2020;09:56:29;Marisa Seamarke;49348-847;Oversized T-Shirt;;19;;;;;Jakarta - Whatsapp;Rizal;JNE;2
odr16730;16/06/2020;19:43:37;Cyndy McCafferty;59886-339;Cargo Pants;;21;;;;;Bali - Tokopedia;Jeff;JNT;1
odr16731;23/06/2020;22:11:28;Inga Sekulla;51991-363;T-Shirt;;18;;;;;Bandung - FB Marketplace;Jeff;Tiki;1
odr16732;11/06/2020;03:39:55;Quillan Gooderridge;65162-350;T-Shirt;;15;;30;;;Tangerang - Whatsapp;Nami;SiCepat;5
odr16733;09/06/2020;02:19:25;Evie Josselsohn;10742-8147;Oversized T-Shirt;;22;;;;;Tangerang - Tiktok;Mark;POS Indonesia;4
odr16734;02/06/2020;04:29:19;Randolf Clague;52456-018;T-Shirt;;11;;16;;;Bali - Shopee;Abraham;Wahana;3
odr16735;02/06/2020;19:07:06;Nomi Chastagnier;0143-1176;T-Shirt;;20;;;;;Yogyakarta - Whatsapp;Elon;Tiki;4
odr16736;24/06/2020;01:11:00;Tammi Leivers;68084-272;Oversized T-Shirt;;3;;;;;Jakarta - Tiktok;Nami;POS Indonesia;3
odr16737;28/06/2020;12:46:08;Kat Snookes;0280-1146;Sweater;;8;;17;;;Bali - Instagram;Mark;JNT;
odr16738;23/06/2020;22:24:03;Merwyn Bessom;16590-346;T-Shirt;;21;;;;;Bogor - Tokopedia;Nami;POS Indonesia;2
odr16739;09/06/2020;10:22:09;Olav Summers;41163-098;T-Shirt;;14;;29;;;Tangerang - Tiktok;Wanokuni;JNT;
odr16740;15/06/2020;14:13:28;Jeralee Renzullo;55312-742;T-Shirt;;19;;15;;;Bogor - Lazada;Nami;SiCepat;3
odr16741;18/06/2020;09:10:22;Tome Halkyard;55154-3386;Oversized T-Shirt;;1;;;;;Tangerang - Shopee;Mark;Shopee Express;1
odr16742;08/06/2020;10:25:39;Dorene Langland;48951-8231;Mug;;9;;;;;Yogyakarta - Shopee;Elon;Tiki;2
odr16743;16/06/2020;12:39:08;Mariellen Gyrgorwicx;51257-640;Oversized T-Shirt;;24;;32;;;Yogyakarta - Lazada;Mark;SiCepat;2
odr16744;21/06/2020;14:57:32;Garik Tomaszek;66854-011;Parka Jackets;;1;;5;;;Tangerang - Shopee;Nami;Wahana;1
odr16745;10/06/2020;03:29:32;Bil Ferrer;24653-282;Parka Jackets;;21;;;;;Bali - Shopee;Nami;JNE;4
odr16746;07/06/2020;07:00:45;Hallie Spottswood;47202-1408;Topi;;7;;;;;Yogyakarta - Shopee;Abraham;Shopee Express;1
odr16747;25/06/2020;11:38:27;Nomi Chastagnier;0245-0242;Parka Jackets;;23;;18;;;Bogor - Tiktok;Elon;Wahana;5
odr16748;15/06/2020;09:40:42;Sybilla Casiero;36987-2613;Cargo Pants;;3;;;;;Yogyakarta - Shopee;Nami;SiCepat;1
odr16749;05/06/2020;17:40:57;Tova Corkel;52164-1105;Oversized T-Shirt;;14;;13;;;Bali - Instagram;Rizal;SiCepat;2
odr16750;28/06/2020;11:44:38;Ivor Lahive;43742-0089;Parka Jackets;;9;;;;;Semarang - Shopee;Mark;JNE;5
odr16751;23/06/2020;00:34:57;Tobye Colleer;30142-663;Oversized T-Shirt;;16;;;;;Depok - Instagram;Mark;;2
odr16752;26/06/2020;03:58:09;Fianna Kilmartin;68151-3063;Mug;;8;;;;;Bali - Whatsapp;Mark;SiCepat;3
odr16753;04/06/2020;18:43:01;Margarethe Cornick;36987-2640;Sweater;;6;;22;;;Tangerang - Whatsapp;Elon;POS Indonesia;2
odr16754;18/06/2020;20:35:05;Keslie McCurrie;0268-6786;T-Shirt;;22;;;;;Tangerang - Lazada;Abraham;JNT;5
odr16755;16/06/2020;21:26:03;Carree Jacques;39822-0191;Sweater;;11;;33;;;Bandung - Shopee;Elon;Tiki;4
odr16756;01/06/2020;04:57:22;Lauretta Schubbert;0299-3849;Oversized T-Shirt;;5;;34;;;Tangerang - FB Marketplace;Rizal;JNT;3
odr16757;27/06/2020;00:44:44;Gaynor Chesley;0378-4001;;;5;;;;;Bandung - Tokopedia;Abraham;Shopee Express;4
odr16758;27/06/2020;09:54:23;Tyrus Dunbleton;57469-012;Oversized T-Shirt;;3;;28;;;Bandung - Instagram;Mark;Tiki;3
odr16759;22/06/2020;02:36:13;Malissa Wigley;63629-1585;Mug;;15;;;;;Semarang - Website;Elon;SiCepat;
odr16760;15/06/2020;19:35:21;Bay Beathem;61715-010;Sweater;;12;;15;;;Bogor - Lazada;Elon;JNE;3
odr16761;27/06/2020;10:50:15;Ramsay Penn;0904-6033;Parka Jackets;;3;;;;;Bogor - Instagram;Wanokuni;POS Indonesia;1
odr16762;03/06/2020;05:00:13;Brit Denys;64942-1240;Mug;;25;;;;;Bandung - FB Marketplace;Abraham;Tiki;1
odr16763;13/06/2020;04:12:32;Eleen Stubbley;17478-547;Oversized T-Shirt;;13;;;;;Depok - Website;Wanokuni;JNE;1
odr16764;04/06/2020;21:41:13;Wendi Trevna;49348-960;;;9;;8;;;Bali - Tokopedia;Jeff;SiCepat;5
odr16765;17/06/2020;05:40:38;Sella Leist;48951-8189;Sweater;;22;;;;;Bandung - Tokopedia;Elon;Tiki;1
odr16766;03/06/2020;07:10:31;Pietrek Melan;59045-1008;Oversized T-Shirt;;9;;24;;;Tangerang - Whatsapp;Abraham;POS Indonesia;4
odr16767;08/06/2020;13:51:21;Lulita Roycroft;51346-118;Parka Jackets;;17;;5;;;Jakarta - Website;Jeff;Tiki;4
odr16768;25/06/2020;04:05:41;Robinett Normanell;24385-202;T-Shirt;;2;;;;;Jakarta - Lazada;Nami;POS Indonesia;2
odr16769;25/06/2020;10:23:03;Krissy Seabon;75854-305;Cargo Pants;;23;;;;;Bali - Instagram;Abraham;Wahana;1
odr16770;05/06/2020;21:02:03;Travus Rodbourne;66312-540;Topi;;12;;6;;;Bandung - Instagram;Nami;Shopee Express;
odr16771;20/06/2020;19:13:43;Bear Brayfield;56104-020;;;3;;;;;Semarang - Tiktok;Mark;;5
odr16772;17/06/2020;08:24:12;Malissa Wigley;0603-6136;Topi;;12;;25;;;Depok - Lazada;Wanokuni;Tiki;3
odr16773;07/06/2020;22:13:54;Benedict Vigrass;50730-3002;Sweater;;16;;21;;;Jakarta - Tokopedia;Jeff;Shopee Express;
odr16774;10/06/2020;02:47:47;Richardo Goves;44567-722;T-Shirt;;11;;;;;;Abraham;JNE;1
odr16775;29/06/2020;18:09:39;Benjie Vogeler;44224-1030;Cargo Pants;;7;;6;;;Bogor - Lazada;Jeff;JNE;2
odr16776;21/06/2020;14:16:21;Leonelle Elsdon;52533-198;Mug;;17;;17;;;Bogor - Tokopedia;Nami;SiCepat;1
odr16777;13/06/2020;06:51:59;Hana Craney;43857-0219;Oversized T-Shirt;;7;;34;;;Bali - Whatsapp;Mark;POS Indonesia;
odr16778;06/06/2020;15:22:12;Tymon Heber;68682-638;Cargo Pants;;22;;;;;Yogyakarta - Shopee;Wanokuni;POS Indonesia;3
odr16779;15/06/2020;01:35:52;Brendin Barkess;0264-1940;Oversized T-Shirt;;19;;;;;Bandung - FB Marketplace;Nami;;3
odr16780;06/06/2020;16:59:29;Fraser Marl;0603-4248;Sweater;;11;;;;;Tangerang - Shopee;Abraham;Wahana;2
odr16781;15/06/2020;12:36:34;Chen Phillips;41499-122;Mug;;5;;;;;Bali - Whatsapp;Abraham;Shopee Express;4
odr16782;06/06/2020;01:51:06;Jeanelle Nairne;13107-012;Cargo Pants;;7;;;;;Bogor - Tiktok;Jeff;JNE;5
odr16783;03/06/2020;17:13:31;Anthiathia Seppey;49349-702;Mug;;14;;27;;;Jakarta - Shopee;Wanokuni;SiCepat;1
odr16784;24/06/2020;07:50:08;Marius Abrey;53808-0851;Mug;;22;;;;;Bandung - Website;Rizal;Shopee Express;1
odr16785;13/06/2020;11:00:14;Rosalie Bucktrout;43386-550;T-Shirt;;11;;;;;Semarang - Instagram;Mark;Tiki;5
odr16786;01/06/2020;23:15:54;Corrie Gong;24236-776;Topi;;1;;7;;;;Wanokuni;Tiki;2
odr16787;13/06/2020;13:47:27;Gertrud Harget;51346-069;Sweater;;12;;;;;Bandung - Tokopedia;Jeff;Tiki;3
odr16788;22/06/2020;12:40:43;Ruprecht Osment;67046-108;Topi;;17;;15;;;Jakarta - Instagram;Elon;Wahana;5
odr16789;05/06/2020;01:43:19;Donia Gabits;0409-1920;Cargo Pants;;23;;;;;Bandung - Shopee;Mark;SiCepat;1
odr16790;27/06/2020;08:38:06;Ramsay Penn;50845-0126;Sweater;;4;;31;;;;Jeff;Shopee Express;1
odr16791;04/06/2020;10:54:14;Odie Elliott;52664-004;Mug;;3;;16;;;Jakarta - Tokopedia;Wanokuni;Tiki;1
odr16792;14/06/2020;20:09:40;Read Fallow;0280-0922;Parka Jackets;;19;;33;;;Depok - Instagram;Jeff;SiCepat;2
odr16793;06/06/2020;02:36:57;Latia Landsborough;55154-5494;T-Shirt;;20;;29;;;Depok - Tokopedia;Nami;Wahana;4
odr16794;12/06/2020;13:49:27;Keven Lindell;68788-9190;Oversized T-Shirt;;24;;;;;Semarang - Shopee;Nami;SiCepat;4
odr16795;26/06/2020;02:19:45;Tory Bysh;51706-503;T-Shirt;;1;;8;;;Bandung - Website;Nami;;5
odr16796;24/06/2020;16:33:34;Ginelle Witherop;49288-0605;Mug;;12;;;;;Semarang - Website;Elon;JNT;3
odr16797;13/06/2020;15:51:24;Olav Summers;63824-184;Cargo Pants;;23;;22;;;Bandung - Whatsapp;Abraham;POS Indonesia;3
odr16798;06/06/2020;03:45:44;Lena McCulloch;55154-6965;T-Shirt;;9;;;;;Bogor - Tokopedia;Mark;JNT;1
odr16799;12/06/2020;01:27:49;Dollie Bernt;66472-026;Sweater;;18;;;;;Tangerang - Website;Jeff;;
odr16800;08/06/2020;07:08:32;Rickard Deeny;60512-6020;T-Shirt;;25;;14;;;Bogor - Tiktok;Jeff;Tiki;4
odr16801;16/06/2020;18:11:05;Terza McErlaine;0310-0117;Oversized T-Shirt;;21;;;;;Bogor - Instagram;Mark;Tiki;3
odr16802;18/06/2020;08:30:07;Pepita Dinnington;44911-0101;Cargo Pants;;23;;;;;Bandung - Tiktok;Elon;JNE;2
odr16803;28/06/2020;01:35:49;Chanda Alonso;0115-1316;Mug;;25;;;;;Yogyakarta - Shopee;Jeff;Tiki;
odr16804;17/06/2020;13:22:51;Corrinne Scargill;58914-117;T-Shirt;;18;;;;;Yogyakarta - FB Marketplace;Jeff;Tiki;5
odr16805;10/06/2020;04:52:11;Elliot felip;0603-1481;T-Shirt;;25;;33;;;Bogor - Shopee;Rizal;Shopee Express;1
odr16806;09/06/2020;07:56:58;Robbert Jude;36800-094;Oversized T-Shirt;;25;;;;;Depok - Tiktok;Mark;SiCepat;3
odr16807;12/06/2020;10:52:24;Elroy Cronshaw;51668-101;Mug;;12;;;;;Semarang - FB Marketplace;Nami;POS Indonesia;3
odr16808;10/06/2020;22:03:18;Tobye Colleer;0641-6110;Oversized T-Shirt;;4;;32;;;Yogyakarta - Lazada;Abraham;JNE;1
odr16809;14/06/2020;19:18:06;Tobye Colleer;42507-500;Cargo Pants;;23;;31;;;Yogyakarta - Tiktok;Rizal;Tiki;4
odr16810;01/07/2020;17:22:22;Chelsae Faughnan;41520-250;Sweater;;6;;;;;Semarang - FB Marketplace;Abraham;Shopee Express;2
odr16811;19/07/2020;14:58:14;Gracia Sanday;0093-5062;Oversized T-Shirt;;9;;;;;Bandung - Tiktok;Jeff;Shopee Express;1
odr16812;13/07/2020;15:55:08;Laurens Ivanyushin;42507-603;T-Shirt;;3;;29;;;Yogyakarta - Tokopedia;Nami;SiCepat;
odr16813;24/07/2020;02:13:50;Lurette Klais;37205-139;Oversized T-Shirt;;17;;23;;;Bandung - Website;Rizal;JNT;5
odr16814;15/07/2020;01:42:56;Quillan Gooderridge;0268-0826;Oversized T-Shirt;;7;;10;;;Jakarta - Tokopedia;Jeff;JNT;2
odr16815;08/07/2020;08:38:29;Amil Germann;60429-164;Parka Jackets;;16;;25;;;Semarang - Whatsapp;Wanokuni;SiCepat;3
odr16816;10/07/2020;23:40:04;Claiborn Rickard;75981-124;Sweater;;22;;;;;Semarang - Website;Mark;JNE;3
odr16817;19/07/2020;09:36:58;Dell McEntagart;53208-534;Oversized T-Shirt;;20;;;;;Depok - Tiktok;Mark;Wahana;5
odr16818;07/07/2020;01:17:14;Candide Glave;49349-706;Cargo Pants;;21;;;;;;Elon;JNT;1
odr16819;04/07/2020;01:54:52;Eal Henrionot;36987-1011;Mug;;2;;;;;Depok - Shopee;Mark;POS Indonesia;1
odr16820;27/07/2020;09:25:43;Ruddy Vedekhov;41250-090;Oversized T-Shirt;;13;;;;;;Abraham;Tiki;2
odr16821;01/07/2020;23:26:56;Klarika Birdwistle;0944-4351;Sweater;;7;;;;;Bogor - Website;Elon;POS Indonesia;5
odr16822;17/07/2020;12:45:40;Hewet Casin;55115-2041;Sweater;;9;;;;;Bali - Whatsapp;Elon;JNT;3
odr16823;02/07/2020;03:50:59;Gracia Sanday;48951-5045;T-Shirt;;24;;8;;;;Mark;SiCepat;
odr16824;20/07/2020;19:56:45;Chelsae Faughnan;56136-003;Oversized T-Shirt;;18;;;;;;Mark;JNE;5
odr16825;17/07/2020;04:09:14;Gilly McCunn;61748-115;Topi;;8;;;;;Bali - Whatsapp;Elon;POS Indonesia;2
odr16826;29/07/2020;15:22:22;Bunny Crepel;54157-105;T-Shirt;;15;;;;;Jakarta - Tiktok;Nami;SiCepat;5
odr16827;11/07/2020;13:51:47;Kenyon Nunes Nabarro;67618-106;Topi;;3;;;;;Semarang - Instagram;Abraham;JNT;1
odr16828;30/07/2020;19:57:00;Pietrek Melan;21695-760;Topi;;6;;35;;;Bogor - Website;Abraham;Shopee Express;2
odr16829;25/07/2020;14:59:50;Rollie Lippatt;52747-475;Oversized T-Shirt;;25;;35;;;Depok - Whatsapp;Mark;;
odr16830;25/07/2020;14:39:08;Lou Yoxall;68645-455;Sweater;;19;;;;;Yogyakarta - Whatsapp;Rizal;JNE;2
odr16831;09/07/2020;18:18:09;Charmane Lickess;30805-010;Sweater;;11;;;;;Tangerang - FB Marketplace;Elon;JNE;2
odr16832;06/07/2020;12:03:12;Johanna Nann;43857-0137;Sweater;;16;;35;;;Bali - Tokopedia;Jeff;Shopee Express;2
odr16833;28/07/2020;07:05:01;Kalli Dunnan;59779-187;Sweater;;9;;;;;Tangerang - Tokopedia;Rizal;POS Indonesia;2
odr16834;12/07/2020;17:53:14;Benjie Vogeler;51072-065;Oversized T-Shirt;;20;;;;;Yogyakarta - Instagram;Rizal;Tiki;4
odr16835;19/07/2020;04:34:07;Sharai Ewin;0187-5525;T-Shirt;;10;;;;;Depok - Lazada;Jeff;Tiki;2
odr16836;11/07/2020;18:17:31;Krissy Seabon;49349-642;Mug;;10;;8;;;Yogyakarta - Whatsapp;Wanokuni;Tiki;2
odr16837;06/07/2020;01:50:45;Brita Rebanks;30142-919;Parka Jackets;;25;;35;;;Bandung - Tokopedia;Elon;JNE;4
odr16838;04/07/2020;22:23:46;Pietrek Melan;59351-0321;Cargo Pants;;2;;;;;Bandung - Instagram;Elon;Wahana;3
odr16839;24/07/2020;06:40:45;Cordy Hibbart;60429-743;Parka Jackets;;2;;26;;;Yogyakarta - Tiktok;Wanokuni;;1
odr16840;21/07/2020;13:42:16;Chrystel Francesco;0228-3640;Mug;;8;;5;;;Jakarta - Tokopedia;Elon;SiCepat;5
odr16841;07/07/2020;02:17:49;Sofia Dedden;57520-1051;Topi;;18;;;;;Bandung - Lazada;Nami;JNT;4
odr16842;20/07/2020;10:25:49;Nefen Cowderoy;18754-061;Sweater;;2;;29;;;Bandung - Tiktok;Mark;;1
odr16843;19/07/2020;09:01:13;Dorothea Linney;0363-0829;Sweater;;11;;;;;;Nami;Shopee Express;4
odr16844;26/07/2020;18:55:08;Libbi Rainforth;51079-581;Cargo Pants;;23;;;;;;Jeff;SiCepat;4
odr16845;21/07/2020;04:44:43;Minnnie Bysshe;43857-0123;Topi;;6;;;;;Yogyakarta - Lazada;Wanokuni;;2
odr16846;07/07/2020;19:39:32;Obed Ivanin;0777-3105;;;6;;;;;Tangerang - Tiktok;Rizal;;4
odr16847;09/07/2020;08:59:22;Norean Peasgood;54235-205;Mug;;10;;;;;Depok - Whatsapp;Nami;Tiki;5
