order_id;Tanggal_Order;Waktu_Pesan;Nama_Pemesan;No_Resi;Produk;Kategori;Jumlah_Pesanan;Harga;Diskon;Total_Harga;Profit;Kota_Pengiriman - Media_Pemesanan;Admin_Proses;Ekspedisi;Rating
odr10187;03/04/2019;10:22:28;Editha Woodland;11410-920;Topi;;23;;29;;;Jakarta - Lazada;Rizal;POS Indonesia;2
odr10188;17/04/2019;15:14:02;Holden Inglesant;23155-030;Sweater;;1;;;;;;Mark;POS Indonesia;4
odr10189;23/04/2019;08:10:45;Leonie Organer;60760-547;Oversized T-Shirt;;24;;5;;;Jakarta - FB Marketplace;Wanokuni;;5
odr10190;05/04/2019;20:17:56;Shawn Meecher;58980-630;T-Shirt;;19;;;;;Bogor - FB Marketplace;Rizal;POS Indonesia;2
odr10191;23/04/2019;07:04:44;Fawnia McCuish;52686-327;Sweater;;1;;17;;;Bandung - Website;Abraham;SiCepat;5
odr10192;18/04/2019;13:17:36;Fawnia McCuish;55651-005;Topi;;16;;16;;;Jakarta - Shopee;Nami;Wahana;5
odr10193;02/04/2019;17:09:23;Mychal Codlin;63824-742;Sweater;;14;;;;;Bali - Tokopedia;Wanokuni;Wahana;3
odr10194;10/04/2019;09:11:22;Thayne Haith;60429-554;Parka Jackets;;16;;14;;;Yogyakarta - Tokopedia;Abraham;POS Indonesia;4
odr10195;17/04/2019;13:02:04;Penny Bercevelo;49349-864;T-Shirt;;24;;;;;Bogor - Lazada;Jeff;SiCepat;5
odr10196;06/04/2019;06:08:45;Claudette Handes;55714-2230;Oversized T-Shirt;;10;;19;;;Jakarta - FB Marketplace;Mark;Shopee Express;5
odr10197;15/04/2019;00:30:55;Gracia Sanday;59115-143;T-Shirt;;1;;26;;;Depok - Shopee;Elon;POS Indonesia;2
odr10198;13/04/2019;01:34:03;Penn Linguard;64058-211;;;15;;30;;;Semarang - FB Marketplace;Mark;Wahana;3
odr10199;11/04/2019;19:11:22;Ivor Lahive;64942-1293;Mug;;24;;22;;;Jakarta - Lazada;Rizal;JNE;2
odr10200;16/04/2019;00:03:42;Nelie Rorke;0093-2061;T-Shirt;;5;;20;;;Tangerang - Lazada;Mark;Tiki;4
odr10201;06/04/2019;15:46:28;Shelby O'Concannon;50021-152;Parka Jackets;;14;;28;;;Bandung - Instagram;Jeff;POS Indonesia;5
odr10202;20/04/2019;06:18:38;Netta Stirrip;33261-035;Oversized T-Shirt;;6;;;;;Tangerang - FB Marketplace;Jeff;SiCepat;
odr10203;27/04/2019;07:38:40;Emmalynn Antonik;68180-446;Parka Jackets;;13;;;;;Semarang - Shopee;Mark;Shopee Express;5
odr10204;05/04/2019;04:53:20;Bessy Brackpool;43493-0001;Oversized T-Shirt;;1;;;;;Depok - Instagram;Mark;Wahana;4
odr10205;10/04/2019;15:29:30;Clive Ciabatteri;0093-7290;Oversized T-Shirt;;3;;8;;;Semarang - Website;Wanokuni;JNT;2
odr10206;15/04/2019;08:03:16;Eleonora Moreside;54868-4812;Mug;;25;;12;;;Yogyakarta - Tiktok;Mark;JNT;5
odr10207;09/04/2019;23:29:13;Kath Argyle;44117-0001;Oversized T-Shirt;;21;;33;;;Bogor - Whatsapp;Abraham;Shopee Express;1
odr10208;09/04/2019;21:41:17;Margery Ghiriardelli;43199-031;Oversized T-Shirt;;7;;17;;;Tangerang - Whatsapp;Nami;JNT;
odr10209;23/04/2019;20:58:00;Rubi Server;57520-0725;Cargo Pants;;21;;26;;;Depok - Instagram;Abraham;Shopee Express;3
odr10210;11/04/2019;01:44:26;Delly Reckless;0574-0223;Oversized T-Shirt;;15;;;;;Tangerang - Tiktok;Abraham;JNT;4
odr10211;11/04/2019;19:57:08;Seymour Maciejewski;68774-401;T-Shirt;;21;;;;;Bali - Instagram;Jeff;POS Indonesia;
odr10212;23/04/2019;16:42:47;Urson O'Hoey;68258-5948;Sweater;;16;;7;;;Tangerang - Tiktok;Rizal;SiCepat;3
odr10213;08/04/2019;03:43:09;Shandeigh Parsand;49349-359;Parka Jackets;;6;;21;;;Bali - Tokopedia;Elon;;3
odr10214;18/04/2019;03:29:18;Tessa Scriviner;63181-0015;Mug;;21;;;;;Bogor - Tokopedia;Nami;Wahana;5
odr10215;06/04/2019;07:50:19;Clive Witherdon;0378-1713;Oversized T-Shirt;;13;;;;;Bogor - Tokopedia;Nami;Tiki;3
odr10216;28/04/2019;10:08:12;Lek Benet;59779-026;Topi;;6;;8;;;Bali - Lazada;Abraham;JNT;5
odr10217;07/04/2019;15:28:24;Sissy Gurton;68599-0207;Sweater;;10;;;;;Tangerang - Lazada;Nami;Wahana;2
odr10218;13/04/2019;16:18:33;Zollie Dawbury;0078-0344;Cargo Pants;;1;;;;;Depok - Lazada;Jeff;;1
odr10219;15/04/2019;18:33:52;Thalia Borles;55111-372;Sweater;;8;;;;;Semarang - FB Marketplace;Elon;Wahana;4
odr10220;18/04/2019;01:30:27;Jennica Leate;0009-5131;Oversized T-Shirt;;8;;34;;;Tangerang - Instagram;Jeff;Shopee Express;4
odr10221;14/04/2019;14:29:14;Rafe Penhall;55316-267;Oversized T-Shirt;;12;;;;;Bandung - Tokopedia;Rizal;Shopee Express;3
odr10222;21/04/2019;15:21:55;Mayne Eliaz;55154-9405;Oversized T-Shirt;;13;;5;;;Yogyakarta - Website;Elon;SiCepat;5
odr10223;07/04/2019;02:12:23;Berte Tiler;0002-4772;Oversized T-Shirt;;24;;;;;Bogor - Tokopedia;Nami;Tiki;
odr10224;09/04/2019;05:55:45;Dorene Langland;59779-988;Mug;;16;;24;;;Depok - Whatsapp;Abraham;JNT;2
odr10225;16/04/2019;12:19:53;Brendin Barkess;41167-6202;Oversized T-Shirt;;13;;;;;Depok - Instagram;Mark;Tiki;1
odr10226;17/04/2019;05:34:25;Emmalynn Antonik;50436-5506;T-Shirt;;14;;;;;Bogor - Website;Elon;SiCepat;5
odr10227;21/04/2019;15:41:47;Pooh Brainsby;41250-180;Mug;;16;;;;;Bogor - FB Marketplace;Abraham;Wahana;5
odr10228;19/04/2019;15:28:49;Eugenio Drieu;55045-3453;Oversized T-Shirt;;5;;;;;Jakarta - FB Marketplace;Elon;;2
odr10229;09/04/2019;10:43:32;Eva Sturney;67457-579;Sweater;;1;;5;;;Bogor - Lazada;Rizal;Tiki;3
odr10230;17/04/2019;03:23:10;Roby Learoyd;68180-876;Mug;;20;;;;;Bandung - Website;Elon;Shopee Express;4
odr10231;21/04/2019;20:32:59;Krissy Seabon;21695-598;Topi;;1;;32;;;Semarang - Instagram;Abraham;JNE;2
odr10232;27/04/2019;23:15:54;Rosie Mirrlees;67457-210;Sweater;;8;;5;;;Bandung - Tokopedia;Nami;Shopee Express;4
odr10233;24/04/2019;11:01:44;Lizette Hartness;60429-932;Topi;;23;;6;;;Yogyakarta - Tokopedia;Mark;;5
odr10234;15/04/2019;02:30:49;Gary Matthai;49349-521;Topi;;5;;;;;;Elon;;1
odr10235;05/04/2019;17:36:48;Hashim Gilloran;15828-881;Oversized T-Shirt;;20;;;;;Bandung - Tiktok;Jeff;Wahana;4
odr10236;18/04/2019;07:02:10;Hollie Chitson;58394-015;Parka Jackets;;13;;;;;Bogor - Shopee;Jeff;Tiki;4
odr10237;25/04/2019;00:19:35;Sofia Duplock;55315-189;Oversized T-Shirt;;22;;5;;;Yogyakarta - Tiktok;Elon;Wahana;2
odr10238;12/04/2019;21:10:17;Vincents de Merida;42002-617;Oversized T-Shirt;;19;;;;;Depok - Whatsapp;Jeff;SiCepat;2
odr10239;09/04/2019;09:30:20;Libbi Rainforth;63629-2955;Cargo Pants;;3;;;;;Bogor - Shopee;Elon;JNE;
odr10240;22/04/2019;04:37:16;Geoffry Miliffe;0004-1100;Cargo Pants;;11;;;;;Jakarta - FB Marketplace;Rizal;Tiki;1
odr10241;25/04/2019;04:53:11;Terza McErlaine;41250-804;Parka Jackets;;5;;;;;Tangerang - Instagram;Elon;Shopee Express;3
odr10242;28/04/2019;01:07:55;Danya Ianelli;60760-239;Oversized T-Shirt;;18;;;;;Bogor - Instagram;Elon;Wahana;2
odr10243;08/04/2019;14:04:24;Danya Parnell;50436-0263;Cargo Pants;;11;;35;;;Bali - FB Marketplace;Abraham;SiCepat;4
odr10244;29/04/2019;04:28:24;Cathrin Beaston;68682-146;Sweater;;19;;7;;;Depok - Whatsapp;Nami;Tiki;1
odr10245;29/04/2019;22:00:11;Cloe Meldrum;13537-541;Cargo Pants;;2;;8;;;Tangerang - Website;Rizal;JNT;3
odr10246;04/04/2019;22:25:47;Shane Woolacott;55758-004;Mug;;21;;14;;;Bogor - Website;Rizal;JNT;4
odr10247;14/04/2019;05:33:42;Justinn Loader;49999-692;;;4;;;;;Bogor - Tiktok;Jeff;JNE;2
odr10248;23/04/2019;07:22:37;Bunny Crepel;69090-0100;Oversized T-Shirt;;18;;;;;Yogyakarta - Shopee;Wanokuni;Tiki;1
odr10249;24/04/2019;00:39:49;Inessa Lighton;48951-8157;Oversized T-Shirt;;20;;;;;Bandung - Shopee;Wanokuni;;3
odr10250;21/04/2019;23:23:20;Mikey Kless;16590-824;Cargo Pants;;13;;32;;;Bogor - Instagram;Abraham;SiCepat;3
odr10251;13/04/2019;19:14:02;Brand Lotwich;52125-498;Cargo Pants;;25;;;;;Bali - Shopee;Mark;JNT;4
odr10252;27/04/2019;18:01:38;Cal Goretti;68151-2718;Oversized T-Shirt;;20;;;;;Tangerang - Whatsapp;Nami;Wahana;3
odr10253;10/04/2019;08:21:16;Nelie Rorke;0615-5501;Sweater;;15;;5;;;Bandung - Whatsapp;Rizal;SiCepat;4
odr10254;04/04/2019;11:37:00;Wilow Yourell;0280-4035;Oversized T-Shirt;;9;;;;;Jakarta - Shopee;Mark;JNT;4
odr10255;27/04/2019;03:47:50;Obadiah Burchell;36800-604;Oversized T-Shirt;;18;;;;;Jakarta - Tokopedia;Mark;JNE;1
odr10256;07/04/2019;05:33:10;Laurens Ivanyushin;43742-0323;T-Shirt;;17;;30;;;Jakarta - Instagram;Wanokuni;JNE;1
odr10257;11/04/2019;02:41:57;Amil Germann;64764-570;Cargo Pants;;21;;;;;Bali - Whatsapp;Mark;POS Indonesia;5
odr10258;05/04/2019;19:09:48;Adriane Skittrell;21695-392;Oversized T-Shirt;;20;;;;;Depok - FB Marketplace;Rizal;Shopee Express;3
odr10259;07/04/2019;06:52:15;Cordy Hibbart;68094-588;Parka Jackets;;10;;;;;Yogyakarta - Website;Wanokuni;Shopee Express;3
odr10260;11/04/2019;07:24:07;Guillema MacAllaster;54569-0626;Parka Jackets;;16;;;;;Depok - Instagram;Mark;JNT;1
odr10261;08/04/2019;11:54:50;Carrol Jaszczak;0409-4162;Sweater;;18;;;;;Yogyakarta - Instagram;Mark;JNT;4
odr10262;16/04/2019;23:39:55;Zollie Dawbury;63824-281;Mug;;25;;;;;Bandung - Shopee;Jeff;JNT;1
odr10263;21/04/2019;15:36:36;Weston Tedorenko;50436-6400;Oversized T-Shirt;;9;;;;;Jakarta - FB Marketplace;Mark;Wahana;4
odr10264;02/04/2019;14:35:02;Klarika Birdwistle;49349-969;Topi;;8;;20;;;Bogor - Whatsapp;Wanokuni;JNT;3
odr10265;05/04/2019;03:03:51;Olenolin Nagle;0781-5175;;;8;;;;;Yogyakarta - Website;Jeff;POS Indonesia;5
odr10266;11/04/2019;14:40:56;Reinhard Corbert;0781-1205;Cargo Pants;;10;;19;;;Jakarta - Whatsapp;Jeff;POS Indonesia;4
odr10267;11/04/2019;00:48:17;Farr Rideout;0179-0115;T-Shirt;;12;;15;;;Depok - Website;Wanokuni;JNT;1
odr10268;28/04/2019;23:43:45;Nero Suston;52810-511;Topi;;12;;;;;Semarang - Tokopedia;Nami;Wahana;
odr10269;21/04/2019;02:23:36;Kale Moriarty;52125-743;Mug;;25;;;;;Jakarta - Whatsapp;Nami;Wahana;2
odr10270;10/04/2019;08:50:05;Elmira Fullager;54569-8310;Oversized T-Shirt;;14;;12;;;Bogor - Tokopedia;Mark;SiCepat;5
odr10271;08/04/2019;20:44:04;Lanni Upson;57469-022;Sweater;;22;;11;;;Semarang - Shopee;Jeff;POS Indonesia;
odr10272;11/04/2019;05:52:31;Christian Dulinty;43063-378;Mug;;8;;;;;Semarang - Shopee;Mark;SiCepat;5
odr10273;14/04/2019;15:52:38;Tabatha Renn;65044-6517;Sweater;;23;;;;;Yogyakarta - Website;Rizal;;4
odr10274;28/04/2019;21:00:08;Arlena Hackley;55154-8279;Mug;;9;;16;;;Jakarta - Website;Wanokuni;JNE;4
odr10275;01/04/2019;12:27:27;Earlie Moorton;42858-103;T-Shirt;;20;;;;;Tangerang - FB Marketplace;Rizal;;2
odr10276;08/04/2019;09:42:45;Charmine Mindenhall;49778-004;Mug;;4;;;;;Depok - Website;Jeff;Shopee Express;2
odr10277;01/04/2019;12:04:55;Betsey Slatford;42254-228;Oversized T-Shirt;;17;;;;;Yogyakarta - Tokopedia;Jeff;JNE;2
odr10278;10/04/2019;09:18:03;Larisa Island;51346-108;Mug;;21;;;;;Semarang - FB Marketplace;Rizal;Shopee Express;3
odr10279;26/04/2019;13:04:50;Natala Quadrio;57520-0494;T-Shirt;;14;;26;;;Yogyakarta - Shopee;Abraham;SiCepat;5
odr10280;06/04/2019;11:52:03;Brady Abthorpe;59630-780;Sweater;;24;;;;;Bandung - Tiktok;Nami;Tiki;4
odr10281;06/04/2019;18:17:17;Diarmid Chaffey;41163-427;Topi;;2;;;;;;Rizal;JNE;
odr10282;26/04/2019;16:55:58;Olga Maxsted;57955-1010;Mug;;10;;;;;Jakarta - Whatsapp;Rizal;POS Indonesia;3
odr10283;20/04/2019;01:49:12;Claudelle Emes;0591-2919;Sweater;;5;;;;;Bali - Shopee;Jeff;SiCepat;2
odr10284;23/04/2019;02:19:45;Stesha O'Fallowne;44911-0098;Oversized T-Shirt;;20;;6;;;Bandung - FB Marketplace;Abraham;SiCepat;2
odr10285;20/04/2019;09:14:10;Clem Gillitt;36987-2334;;;17;;;;;Bali - Whatsapp;Nami;Wahana;1
odr10286;09/05/2019;08:27:26;Bentley Bucknall;36987-2925;T-Shirt;;13;;25;;;Yogyakarta - Lazada;Jeff;Wahana;5
odr10287;23/05/2019;02:49:59;Davita Buney;0268-0852;Sweater;;10;;18;;;Depok - Shopee;Abraham;SiCepat;5
odr10288;23/05/2019;17:04:34;Karoly Munnery;60429-525;Mug;;20;;12;;;Bali - Whatsapp;Abraham;SiCepat;
odr10289;10/05/2019;14:44:10;Eloise Niemetz;68084-593;;;23;;;;;Yogyakarta - Tiktok;Mark;;4
odr10290;16/05/2019;16:21:41;Osmund Lampaert;16729-030;Sweater;;19;;35;;;Jakarta - Whatsapp;Abraham;Shopee Express;5
odr10291;25/05/2019;14:42:06;Kalli Dunnan;0002-5123;T-Shirt;;22;;;;;Jakarta - Lazada;Mark;Wahana;1
odr10292;06/05/2019;11:20:02;Harli Lownie;61957-1931;Oversized T-Shirt;;15;;;;;Semarang - Whatsapp;Mark;SiCepat;3
odr10293;19/05/2019;07:25:34;Genvieve Savery;31722-377;Oversized T-Shirt;;3;;7;;;Bandung - Instagram;Rizal;Shopee Express;5
odr10294;14/05/2019;00:53:07;Wilmar Geere;12546-191;Oversized T-Shirt;;12;;;;;Depok - Lazada;Rizal;SiCepat;3
odr10295;04/05/2019;22:37:43;Jennine Sandhill;10742-8301;Mug;;16;;18;;;Depok - Website;Jeff;SiCepat;4
odr10296;09/05/2019;06:15:59;Read Fallow;36987-2617;Cargo Pants;;21;;14;;;;Nami;Shopee Express;5
odr10297;20/05/2019;23:02:25;Tessy Meikle;52959-282;Topi;;18;;;;;;Mark;SiCepat;1
odr10298;05/05/2019;20:58:26;Merline Secker;53808-0798;Cargo Pants;;18;;;;;Tangerang - Whatsapp;Mark;Wahana;5
odr10299;25/05/2019;02:07:36;Christiane Fenlon;0597-0018;Cargo Pants;;21;;25;;;Jakarta - Shopee;Rizal;Shopee Express;3
odr10300;19/05/2019;08:19:54;Cliff Midner;44738-4001;T-Shirt;;17;;;;;Bogor - Instagram;Mark;JNT;2
odr10301;19/05/2019;10:43:45;Dagny Samwaye;42507-050;T-Shirt;;13;;;;;Depok - Lazada;Jeff;JNT;3
odr10302;08/05/2019;06:40:33;Justinn Walhedd;53217-063;Topi;;21;;;;;Jakarta - Shopee;Jeff;JNE;4
odr10303;07/05/2019;06:48:47;Nikoletta Dugue;59535-5401;Oversized T-Shirt;;4;;28;;;Bandung - Whatsapp;Nami;SiCepat;4
odr10304;20/05/2019;12:16:54;Clara Francescuzzi;0093-7285;T-Shirt;;18;;;;;Yogyakarta - FB Marketplace;Elon;Tiki;5
odr10305;11/05/2019;18:52:31;Rebekkah Gluyus;42291-320;Mug;;11;;5;;;Bali - FB Marketplace;Elon;POS Indonesia;3
odr10306;19/05/2019;20:32:44;Libbi Rainforth;50756-100;Sweater;;21;;6;;;Yogyakarta - Website;Nami;POS Indonesia;
odr10307;02/05/2019;09:43:09;Coretta Ramlot;68196-190;T-Shirt;;2;;;;;Semarang - Instagram;Wanokuni;JNE;3
odr10308;16/05/2019;21:38:18;Gregoor Gooms;64725-0047;T-Shirt;;9;;;;;Bandung - Instagram;Jeff;JNT;3
odr10309;28/05/2019;10:38:08;Rafaelia Duignan;46084-012;Mug;;22;;;;;Bali - FB Marketplace;Jeff;JNT;3
odr10310;22/05/2019;00:32:18;Otto Earey;52125-844;Mug;;21;;;;;Jakarta - Tiktok;Elon;JNT;1
odr10311;24/05/2019;02:25:47;Justinn Loader;55312-994;Oversized T-Shirt;;19;;8;;;Bali - Lazada;Elon;SiCepat;3
odr10312;13/05/2019;07:36:38;Lek Benet;68472-129;Oversized T-Shirt;;1;;7;;;Bandung - FB Marketplace;Elon;SiCepat;
odr10313;01/05/2019;15:45:25;Otto Earey;0069-4026;Cargo Pants;;13;;13;;;Bogor - Website;Nami;POS Indonesia;3
odr10314;20/05/2019;10:12:58;Nefen Cowderoy;0179-1973;Oversized T-Shirt;;3;;;;;Yogyakarta - Tiktok;Nami;;4
odr10315;23/05/2019;08:29:34;Dion Sandever;53113-105;Parka Jackets;;1;;;;;Semarang - Lazada;Jeff;JNE;5
odr10316;12/05/2019;21:35:52;Kakalina Bassano;49884-256;Mug;;4;;;;;Tangerang - Shopee;Abraham;JNE;4
odr10317;30/05/2019;01:02:21;Daron Orvis;36987-3303;T-Shirt;;23;;21;;;Tangerang - Lazada;Wanokuni;;5
odr10318;07/05/2019;00:16:22;Lizette Hartness;49288-0035;Mug;;25;;31;;;Semarang - FB Marketplace;Abraham;Wahana;1
odr10319;07/05/2019;11:33:31;Shanie Persian;54575-226;Parka Jackets;;22;;11;;;Yogyakarta - Shopee;Mark;POS Indonesia;4
odr10320;25/05/2019;20:59:24;Ronny Lovemore;41250-580;Sweater;;20;;13;;;Bogor - FB Marketplace;Jeff;Tiki;5
odr10321;19/05/2019;13:52:42;Kelila Seals;62756-711;Sweater;;22;;;;;Depok - Lazada;Mark;POS Indonesia;3
odr10322;17/05/2019;18:13:31;Kath Argyle;47335-956;Cargo Pants;;6;;;;;Bogor - Instagram;Elon;Tiki;1
odr10323;04/05/2019;19:28:13;Cesaro MacNulty;11673-612;Oversized T-Shirt;;25;;;;;Bali - Tiktok;Elon;JNT;3
odr10324;22/05/2019;13:06:27;Dore Ferber;63824-282;Mug;;24;;6;;;Tangerang - FB Marketplace;Nami;Shopee Express;4
odr10325;17/05/2019;02:53:29;Otto Earey;43857-0069;Mug;;9;;;;;Tangerang - Website;Jeff;POS Indonesia;5
odr10326;06/05/2019;10:53:40;Olenolin Nagle;10678-007;T-Shirt;;16;;;;;Bandung - Tokopedia;Elon;;3
odr10327;14/05/2019;23:29:39;Winne Prine;0071-1015;Oversized T-Shirt;;20;;;;;Semarang - FB Marketplace;Jeff;SiCepat;1
odr10328;27/05/2019;15:35:18;Nomi Chastagnier;0069-6001;T-Shirt;;23;;;;;Yogyakarta - Shopee;Rizal;Tiki;3
odr10329;11/05/2019;17:44:07;Hubie Easom;36987-1572;Cargo Pants;;17;;5;;;Yogyakarta - Instagram;Elon;JNT;5
odr10330;07/05/2019;11:06:32;Maxine Poolton;37000-343;Mug;;11;;;;;Tangerang - FB Marketplace;Elon;;2
odr10331;22/05/2019;19:44:43;Ginelle Witherop;13537-365;Parka Jackets;;16;;28;;;Yogyakarta - Lazada;Abraham;SiCepat;1
odr10332;07/05/2019;01:53:36;Olav Summers;0026-3783;T-Shirt;;20;;;;;Semarang - FB Marketplace;Elon;Wahana;5
odr10333;30/05/2019;10:15:47;Vannie Dargavel;35000-711;Parka Jackets;;14;;13;;;Bali - Website;Elon;;5
odr10334;24/05/2019;17:47:39;Latia Landsborough;0591-2102;T-Shirt;;20;;;;;;Abraham;JNE;
odr10335;12/05/2019;12:37:54;Salomo McKean;56136-002;Mug;;3;;6;;;Semarang - Whatsapp;Rizal;Shopee Express;3
odr10336;17/05/2019;17:06:42;Staford Strongman;60429-309;Sweater;;14;;25;;;Depok - Whatsapp;Rizal;;3
odr10337;04/05/2019;04:10:12;Lula Stranaghan;52959-746;Sweater;;8;;;;;Bogor - Shopee;Jeff;JNE;
odr10338;30/05/2019;01:41:35;Lily Mc Grath;36987-2821;Oversized T-Shirt;;2;;14;;;Semarang - Shopee;Wanokuni;JNT;
odr10339;20/05/2019;08:06:20;Curt Palfreman;10631-092;Sweater;;6;;5;;;Bogor - Instagram;Mark;JNE;2
odr10340;15/05/2019;21:01:22;Xever Dionisi;60429-281;Parka Jackets;;2;;7;;;Bogor - Instagram;Jeff;JNT;4
odr10341;09/05/2019;10:11:02;Evie Josselsohn;63667-955;Sweater;;1;;;;;Semarang - Whatsapp;Rizal;JNE;
odr10342;29/05/2019;17:29:09;Decca Donnachie;43478-245;Cargo Pants;;14;;32;;;Bogor - FB Marketplace;Mark;SiCepat;2
odr10343;06/05/2019;21:01:00;Wilow Yourell;46672-036;T-Shirt;;9;;;;;Tangerang - Website;Wanokuni;Wahana;2
odr10344;02/05/2019;08:12:07;Jenn Scothern;52124-0113;Oversized T-Shirt;;14;;;;;Jakarta - Shopee;Rizal;Wahana;4
odr10345;12/05/2019;06:45:11;Madlin Conneau;54868-5565;Cargo Pants;;12;;15;;;Bali - Whatsapp;Jeff;JNT;1
odr10346;11/05/2019;10:09:42;Dulcinea Karadzas;63824-741;Oversized T-Shirt;;17;;;;;Yogyakarta - Website;Abraham;JNT;5
odr10347;30/05/2019;23:13:21;Breena Hearon;59970-173;Sweater;;10;;;;;Depok - Instagram;Rizal;POS Indonesia;2
odr10348;07/05/2019;23:49:01;Christian Dulinty;0126-0287;T-Shirt;;8;;;;;Yogyakarta - Website;Wanokuni;Shopee Express;1
odr10349;02/05/2019;10:59:40;Orelee Noot;60681-2902;Topi;;25;;21;;;Jakarta - FB Marketplace;Abraham;Tiki;3
odr10350;08/05/2019;06:32:29;Ginelle Witherop;42549-610;Cargo Pants;;9;;;;;Bogor - Whatsapp;Wanokuni;SiCepat;3
odr10351;05/05/2019;15:36:45;Mead Jorat;53489-433;Cargo Pants;;3;;;;;Bandung - Tiktok;Nami;Shopee Express;2
odr10352;28/05/2019;23:40:55;Boone Zanuciolii;0904-5180;Oversized T-Shirt;;9;;;;;Tangerang - Instagram;Rizal;Shopee Express;2
odr10353;12/05/2019;09:46:58;Georas Witt;57627-168;Topi;;22;;;;;Bali - Lazada;Nami;Tiki;5
odr10354;15/05/2019;20:48:00;Jacquette Crick;58930-062;Oversized T-Shirt;;10;;;;;Bogor - Whatsapp;Abraham;Shopee Express;1
odr10355;02/05/2019;23:04:31;Cornell Macak;21695-966;Sweater;;24;;;;;Bogor - Shopee;Rizal;Shopee Express;1
odr10356;02/05/2019;02:08:25;Brand Lotwich;0228-4029;T-Shirt;;9;;;;;Bandung - Shopee;Elon;;3
odr10357;11/05/2019;17:30:05;Caddric Curtin;64942-1168;Sweater;;21;;;;;Yogyakarta - Website;Elon;SiCepat;4
odr10358;01/05/2019;21:38:02;Jenn Scothern;0904-6252;Mug;;11;;10;;;Bali - Tiktok;Abraham;Wahana;4
odr10359;27/05/2019;22:15:55;Brendin Barkess;41167-0262;Sweater;;1;;;;;Bandung - Lazada;Rizal;Wahana;4
odr10360;08/05/2019;06:40:59;Lester MacTrustie;58088-001;Oversized T-Shirt;;16;;;;;Yogyakarta - Lazada;Rizal;POS Indonesia;5
odr10361;24/05/2019;09:36:26;Lulita Denziloe;62011-0002;Sweater;;2;;;;;Bandung - Whatsapp;Wanokuni;JNT;2
odr10362;11/05/2019;02:13:54;Portia Wybern;41250-277;Oversized T-Shirt;;10;;12;;;Jakarta - Instagram;Nami;SiCepat;1
odr10363;07/05/2019;11:21:12;Elsi Poulter;68016-204;Topi;;3;;15;;;Tangerang - Lazada;Rizal;;4
odr10364;02/05/2019;01:53:46;Ebonee Nelane;61727-339;Oversized T-Shirt;;16;;;;;Semarang - Shopee;Mark;Wahana;4
odr10365;28/05/2019;22:37:36;"L;urette Lie";49349-235;Topi;;22;;;;;Depok - FB Marketplace;Wanokuni;Shopee Express;3
odr10366;09/05/2019;00:37:48;Tymon Heber;54868-2337;Sweater;;11;;;;;Semarang - Whatsapp;Mark;Tiki;2
odr10367;29/05/2019;19:09:38;Caddric Curtin;29500-9280;Mug;;20;;27;;;Semarang - Website;Jeff;POS Indonesia;1
odr10368;01/05/2019;10:58:11;Eloise Niemetz;51452-002;Topi;;15;;7;;;Semarang - Instagram;Rizal;JNE;4
odr10369;28/05/2019;01:27:59;Nanci Greir;0409-7941;Oversized T-Shirt;;12;;;;;Bali - Whatsapp;Wanokuni;Tiki;4
odr10370;30/05/2019;18:02:21;Benyamin Dericut;0009-0013;Mug;;17;;;;;Tangerang - Whatsapp;Rizal;SiCepat;3
odr10371;22/05/2019;20:08:03;Arvie Schusterl;68634-0032;T-Shirt;;25;;23;;;Bali - Instagram;Wanokuni;Shopee Express;
odr10372;17/05/2019;07:25:44;Mayne Eliaz;36987-1393;Sweater;;22;;;;;Yogyakarta - Instagram;Mark;SiCepat;1
odr10373;04/05/2019;05:12:44;Shelli Sterzaker;41250-154;Topi;;11;;;;;Bali - Whatsapp;Wanokuni;SiCepat;
odr10374;04/05/2019;00:22:25;Nannette Drew;54868-2350;Oversized T-Shirt;;2;;20;;;Bali - Tiktok;Nami;JNE;5
odr10375;17/05/2019;00:44:57;Gerald MacGregor;66472-035;Sweater;;12;;17;;;;Rizal;Shopee Express;3
odr10376;01/05/2019;12:11:57;Angelia Samber;51346-168;Sweater;;15;;;;;Bali - Whatsapp;Mark;;3
odr10377;16/05/2019;08:46:58;Burk Darco;10237-752;Oversized T-Shirt;;21;;;;;Bogor - Tiktok;Wanokuni;Tiki;3
odr10378;07/05/2019;20:13:33;Olav Summers;10812-604;Oversized T-Shirt;;24;;;;;Yogyakarta - Lazada;Elon;JNE;5
odr10379;12/05/2019;13:39:00;Salomone Fayre;66116-223;Mug;;8;;;;;Tangerang - Instagram;Wanokuni;Tiki;1
odr10380;14/05/2019;06:25:10;Clara Francescuzzi;0069-0126;Parka Jackets;;23;;;;;Bogor - Tokopedia;Elon;Tiki;3
odr10381;27/05/2019;07:05:31;Anita Pretsel;49825-133;T-Shirt;;17;;;;;Depok - FB Marketplace;Jeff;JNE;2
odr10382;02/05/2019;03:13:08;"L;urette Lie";0054-0551;;;4;;32;;;Bandung - Tiktok;Abraham;SiCepat;
odr10383;18/05/2019;10:25:36;Reynard Chrstine;0268-0866;;;22;;;;;Bali - Whatsapp;Mark;Shopee Express;3
odr10384;20/05/2019;19:43:26;Nanni Guinn;0404-5987;Mug;;4;;;;;Jakarta - Lazada;Wanokuni;JNT;1
odr10385;03/05/2019;03:51:16;Fawnia McCuish;45264-003;Cargo Pants;;5;;;;;Bandung - Instagram;Mark;Shopee Express;3
